time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-10-31T06:14:53.000Z,64.4398,-149.6889,23.8,1,ml,,,,0.48,ak,ak11759668,2015-11-06T23:19:54.102Z,"31km WSW of North Nenana, Alaska",earthquake
2015-10-31T06:14:05.090Z,35.9983,-96.8177,1.26,3.3,mb_lg,,49,0.048,0.53,us,us2000411m,2015-10-31T21:34:47.282Z,"4km WNW of Cushing, Oklahoma",earthquake
2015-10-31T06:12:22.000Z,64.4332,-149.6258,21.2,0.7,ml,,,,0.48,ak,ak11759667,2015-11-06T23:20:39.285Z,"29km WSW of North Nenana, Alaska",earthquake
2015-10-31T06:11:06.790Z,41.8664,-119.6514,11,1.7,ml,5,191.33,0.139,0.1341,nn,nn00517220,2015-10-31T18:19:59.794Z,"67km ESE of Lakeview, Oregon",earthquake
2015-10-31T06:10:47.380Z,39.6036667,-121.935,21.05,3.53,mw,33,48,0.2535,0.14,nc,nc72546355,2015-11-04T04:25:53.034Z,"12km WSW of Durham, California",earthquake
2015-10-31T06:10:39.660Z,34.3101667,-118.48,5.16,1.36,ml,31,39,0.00825,0.23,ci,ci37266223,2015-11-02T15:48:25.940Z,"5km NNE of Granada Hills, California",earthquake
2015-10-31T06:05:44.000Z,64.4462,-149.7096,23.3,1.1,ml,,,,0.47,ak,ak11759664,2015-11-06T23:19:34.126Z,"32km WSW of North Nenana, Alaska",earthquake
2015-10-31T06:00:26.520Z,38.8103333,-122.827,2.8,0.62,md,8,123,0.02488,0.03,nc,nc72546350,2015-11-04T17:13:43.370Z,"7km WNW of The Geysers, California",earthquake
2015-10-31T05:57:01.000Z,60.2135,-141.6405,2.4,1.3,ml,,,,0.59,ak,ak11759662,2015-11-06T23:20:41.997Z,"46km ENE of Cape Yakataga, Alaska",earthquake
2015-10-31T05:37:48.000Z,62.9924,-150.3596,87.9,1.8,ml,,,,0.53,ak,ak11759660,2015-11-06T23:20:40.765Z,"75km N of Talkeetna, Alaska",earthquake
2015-10-31T05:31:48.459Z,38.1839,-116.2385,3.7,1.6,ml,12,110.4,0.539,0.1639,nn,nn00517195,2015-10-31T15:29:18.394Z,"11km E of Warm Springs, Nevada",earthquake
2015-10-31T05:30:42.290Z,46.789,-112.0066667,1.04,1.02,ml,6,189,0.144,0.1,mb,mb80103934,2015-10-31T13:56:30.720Z,"7km NNE of Helena Valley Northwest, Montana",earthquake
2015-10-31T05:25:34.000Z,59.92,-140.6947,1.6,1.6,ml,,,,0.71,ak,ak11759657,2015-11-06T23:20:43.543Z,"68km NW of Yakutat, Alaska",earthquake
2015-10-31T05:21:18.000Z,64.4627,-149.7496,22.7,1.1,ml,,,,0.43,ak,ak11759655,2015-11-06T23:20:25.098Z,"33km WSW of North Nenana, Alaska",earthquake
2015-10-31T05:19:38.279Z,39.2324,-120.0917,8.1,-0.2,ml,3,191.67,0.036,0.0347,nn,nn00517216,2015-10-31T17:46:13.427Z,"3km WSW of Tahoe Vista, California",earthquake
2015-10-31T05:14:18.000Z,64.7291,-149.1398,19.9,0.4,ml,,,,0.45,ak,ak11759654,2015-11-06T23:19:53.444Z,"16km N of North Nenana, Alaska",earthquake
2015-10-31T05:08:10.000Z,60.2102,-141.3201,0,1.3,ml,,,,0.3,ak,ak11759652,2015-11-06T23:20:24.409Z,"63km ENE of Cape Yakataga, Alaska",earthquake
2015-10-31T05:01:53.052Z,38.1282,-118.4396,12.2,0.8,ml,9,163.13,0.133,0.1789,nn,nn00517194,2015-10-31T15:13:29.805Z,"46km SSE of Hawthorne, Nevada",earthquake
2015-10-31T04:58:14.020Z,32.8651667,-115.7626667,8.37,1.81,ml,29,50,0.03232,0.24,ci,ci37266199,2015-11-02T15:24:11.460Z,"18km W of Imperial, California",earthquake
2015-10-31T04:44:08.000Z,61.8002,-148.5167,6.1,1.2,ml,,,,0.72,ak,ak11759600,2015-11-06T23:20:42.849Z,"17km E of Sutton-Alpine, Alaska",earthquake
2015-10-31T04:43:57.560Z,-9.118,124.1633,74.72,5.3,mb,,41,0.641,1.5,us,us2000410w,2015-10-31T12:46:28.360Z,"50km NW of Kefamenanu, Indonesia",earthquake
2015-10-31T04:41:39.830Z,34.3476667,-116.4688333,10.41,1.25,ml,27,61,0.09078,0.12,ci,ci37266191,2015-11-02T18:28:02.513Z,"26km N of Yucca Valley, California",earthquake
2015-10-31T04:31:12.000Z,64.4598,-149.6325,27,0.6,ml,,,,0.49,ak,ak11759493,2015-11-06T23:19:52.576Z,"28km WSW of North Nenana, Alaska",earthquake
2015-10-31T04:17:52.550Z,37.0597,-97.7446,1.67,2.8,mb_lg,,43,0.022,0.31,us,us2000410t,2015-11-02T19:59:15.370Z,"12km WNW of Caldwell, Kansas",earthquake
2015-10-31T04:13:24.000Z,63.5196,-151.1218,10.2,0.6,ml,,,,0.62,ak,ak11759492,2015-11-06T23:19:51.606Z,"109km W of Cantwell, Alaska",earthquake
2015-10-31T04:03:19.530Z,33.3658333,-116.3918333,4.67,0.62,ml,27,113,0.04414,0.15,ci,ci37266183,2015-11-02T15:15:11.680Z,"12km N of Borrego Springs, California",earthquake
2015-10-31T03:54:51.900Z,17.8103,-66.8933,8,2.1,Md,4,262.8,0.21290072,0.17,pr,pr15304002,2015-10-31T09:00:19.994Z,"17km S of Guanica, Puerto Rico",earthquake
2015-10-31T03:51:00.480Z,34.1893333,-117.3885,9.98,0.64,ml,25,72,0.08615,0.14,ci,ci37266175,2015-11-02T15:10:21.546Z,"4km SSE of Devore, California",earthquake
2015-10-31T03:50:23.000Z,64.8051,-147.444,10.5,1.5,ml,,,,0.46,ak,ak11759489,2015-11-06T23:20:26.472Z,"4km E of Badger, Alaska",earthquake
2015-10-31T03:45:44.000Z,60.4889,-143.0366,9,0.6,ml,,,,0.15,ak,ak11781178,2015-11-06T23:20:11.821Z,"57km NW of Cape Yakataga, Alaska",earthquake
2015-10-31T03:44:49.000Z,62.357,-149.8063,3.9,1.4,ml,,,,0.35,ak,ak11759488,2015-11-06T23:19:50.842Z,"16km ENE of Talkeetna, Alaska",earthquake
2015-10-31T03:44:17.000Z,64.432,-149.6658,22.7,1.1,ml,,,,0.57,ak,ak11759485,2015-11-06T23:20:25.799Z,"31km WSW of North Nenana, Alaska",earthquake
2015-10-31T03:37:23.047Z,36.8057,-116.0063,9.8,-0.3,ml,9,281.41,0.079,0.0368,nn,nn00517192,2015-10-31T15:07:12.221Z,"66km N of Pahrump, Nevada",earthquake
2015-10-31T03:33:22.000Z,64.4484,-149.6779,22.8,0.7,ml,,,,0.6,ak,ak11759483,2015-11-06T23:19:49.449Z,"30km WSW of North Nenana, Alaska",earthquake
2015-10-31T03:31:54.000Z,64.4657,-149.6748,23.1,0.7,ml,,,,0.44,ak,ak11759484,2015-11-06T23:19:50.175Z,"29km WSW of North Nenana, Alaska",earthquake
2015-10-31T03:29:29.000Z,64.4879,-149.7002,22.5,0.7,ml,,,,0.53,ak,ak11759482,2015-11-06T23:19:48.758Z,"29km WSW of North Nenana, Alaska",earthquake
2015-10-31T03:27:59.000Z,64.4743,-149.7006,21.7,0.9,ml,,,,0.59,ak,ak11759480,2015-11-06T23:20:27.913Z,"30km WSW of North Nenana, Alaska",earthquake
2015-10-31T03:27:54.760Z,33.5256667,-116.472,7.76,1.11,ml,38,53,0.03874,0.18,ci,ci37266167,2015-11-02T14:25:47.670Z,"19km E of Anza, California",earthquake
2015-10-31T03:24:34.400Z,18.8887,-65.0152,25,3,Md,3,327.6,0.62971901,0.36,pr,pr15304001,2015-10-31T11:27:09.548Z,"61km N of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-10-31T03:21:45.000Z,64.4036,-149.6545,20.7,0.6,ml,,,,0.5,ak,ak11759479,2015-11-06T23:19:48.016Z,"32km SW of North Nenana, Alaska",earthquake
2015-10-31T03:19:47.000Z,64.4728,-149.635,23.9,0.7,ml,,,,0.62,ak,ak11759478,2015-11-06T23:20:48.279Z,"27km WSW of North Nenana, Alaska",earthquake
2015-10-31T03:12:30.000Z,61.4322,-150.9468,64.2,1.7,ml,,,,0.38,ak,ak11759477,2015-11-06T23:20:10.986Z,"53km W of Big Lake, Alaska",earthquake
2015-10-31T03:08:58.000Z,62.3701,-149.8141,4.7,1.4,ml,,,,0.37,ak,ak11759476,2015-11-06T23:20:27.169Z,"16km ENE of Talkeetna, Alaska",earthquake
2015-10-31T03:08:20.000Z,64.4699,-149.7387,21.3,1,ml,,,,0.58,ak,ak11759474,2015-11-06T23:20:10.302Z,"32km WSW of North Nenana, Alaska",earthquake
2015-10-31T03:00:22.000Z,64.4463,-149.7153,21.8,1.7,ml,,,,0.48,ak,ak11759469,2015-11-06T23:20:45.353Z,"32km WSW of North Nenana, Alaska",earthquake
2015-10-31T02:59:35.269Z,39.0845,-119.6388,9.7,0.4,ml,16,64.06,0.031,0.1837,nn,nn00517187,2015-10-31T03:23:40.770Z,"8km ENE of Johnson Lane, Nevada",earthquake
2015-10-31T02:58:23.250Z,32.8415,-116.2713333,9,1.44,ml,32,83,0.1367,0.2,ci,ci37266159,2015-11-05T19:44:27.677Z,"24km E of Pine Valley, California",earthquake
2015-10-31T02:57:39.370Z,38.758,-122.713,0.46,1.21,md,11,66,0.0156,0.05,nc,nc72546230,2015-11-07T02:50:27.300Z,"4km ESE of The Geysers, California",earthquake
2015-10-31T02:56:35.000Z,64.4332,-149.697,23.5,3.5,ml,,,,0.77,ak,ak11759457,2015-11-06T23:23:02.743Z,"32km WSW of North Nenana, Alaska",earthquake
2015-10-31T02:56:22.000Z,64.4849,-149.7273,21.8,3.1,ml,,,,0.54,ak,ak11759454,2015-11-01T06:12:40.941Z,"31km WSW of North Nenana, Alaska",earthquake
2015-10-31T02:55:04.000Z,59.3568,-153.2108,100.9,2.2,ml,,,,0.61,ak,ak11759470,2015-11-06T23:20:30.949Z,"90km WSW of Anchor Point, Alaska",earthquake
2015-10-31T02:51:43.000Z,59.8761,-140.6964,2.6,1.2,ml,,,,0.87,ak,ak11759455,2015-11-06T23:19:47.295Z,"65km NW of Yakutat, Alaska",earthquake
2015-10-31T02:51:03.164Z,36.8135,-116.006,9.7,-0.3,ml,6,290.49,0.087,0.0415,nn,nn00517191,2015-10-31T03:17:14.405Z,"67km N of Pahrump, Nevada",earthquake
2015-10-31T02:44:55.000Z,63.4188,-147.3197,66.3,2.1,ml,,,,0.49,ak,ak11759450,2015-11-06T23:20:44.695Z,"81km E of Cantwell, Alaska",earthquake
2015-10-31T02:38:36.520Z,39.3097,-119.9533,0,-0.2,ml,4,104,0.067,0.0639,nn,nn00517190,2015-10-31T03:13:59.581Z,"6km NNE of Incline Village, Nevada",earthquake
2015-10-31T02:37:53.000Z,62.0812,-149.7133,44.1,1.7,ml,,,,0.43,ak,ak11759445,2015-11-06T23:19:27.927Z,"11km SE of Y, Alaska",earthquake
2015-10-31T02:30:01.840Z,37.6625,-118.9376667,1.59,1.59,md,27,54,0.003911,0.05,nc,nc72546195,2015-11-04T00:12:34.773Z,"3km ENE of Mammoth Lakes, California",earthquake
2015-10-31T02:28:00.000Z,59.936,-140.6483,3.3,1.4,ml,,,,0.81,ak,ak11759443,2015-11-06T23:19:27.239Z,"67km NW of Yakutat, Alaska",earthquake
2015-10-31T02:27:17.920Z,37.782,-121.9615,7.8,1.63,md,37,54,0.08058,0.07,nc,nc72546190,2015-11-09T23:58:06.980Z,"1km E of San Ramon, California",earthquake
2015-10-31T02:24:58.210Z,33.4648333,-116.4501667,1.61,0.94,ml,25,112,0.1145,0.15,ci,ci37266151,2015-11-02T14:25:08.760Z,"23km ESE of Anza, California",earthquake
2015-10-31T02:18:55.130Z,36.1966667,-120.7633333,7.37,1.78,md,55,68,0.03619,0.08,nc,nc72546165,2015-11-10T01:01:36.710Z,"32km E of King City, California",earthquake
2015-10-31T02:11:48.700Z,19.0774,-64.374,52,3,Md,4,334.8,0.90729844,0.12,pr,pr15304000,2015-10-31T10:14:31.473Z,"77km NNE of Road Town, British Virgin Islands",earthquake
2015-10-31T01:56:45.000Z,64.839,-148.6013,12.5,0.7,ml,,,,0.48,ak,ak11759441,2015-11-06T23:19:29.525Z,"27km W of Ester, Alaska",earthquake
2015-10-31T01:30:21.000Z,64.5397,-152.1553,9.1,1.2,ml,,,,0.69,ak,ak11759439,2015-11-06T23:20:28.774Z,"70km S of Tanana, Alaska",earthquake
2015-10-31T01:29:07.706Z,37.3561,-118.1338,11.9,1.3,ml,9,163.08,0.117,0.117,nn,nn00517189,2015-10-31T03:07:36.043Z,"23km E of Bishop, California",earthquake
2015-10-31T01:18:28.150Z,35.656,-121.0738333,5.43,0.97,md,26,92,0.05777,0.06,nc,nc72546140,2015-11-07T02:48:26.250Z,"10km N of Cambria, California",earthquake
2015-10-31T01:16:23.000Z,51.8655,-171.7076,66.3,2.9,ml,,,,0.64,ak,ak11781157,2015-11-06T23:22:41.587Z,"75km SSW of Amukta Island, Alaska",earthquake
2015-10-31T01:06:34.020Z,33.5278333,-116.735,2.85,0.48,ml,18,74,0.03752,0.1,ci,ci37266135,2015-11-02T14:25:11.981Z,"6km WSW of Anza, California",earthquake
2015-10-31T01:01:26.000Z,65.1445,-148.9208,13.1,0.6,ml,,,,0.51,ak,ak11759437,2015-11-06T23:19:46.538Z,"54km NW of Ester, Alaska",earthquake
2015-10-31T00:55:38.630Z,37.7965,-121.9635,7.92,1.09,md,16,57,0.06638,0.05,nc,nc72546135,2015-11-11T04:00:12.350Z,"2km NE of San Ramon, California",earthquake
2015-10-31T00:52:00.530Z,37.7983333,-121.9655,8.09,2.07,md,65,58,0.01054,0.08,nc,nc72546130,2015-11-10T03:44:13.553Z,"2km NNE of San Ramon, California",earthquake
2015-10-31T00:48:38.000Z,59.9446,-152.8693,97.3,2.8,ml,,,,0.58,ak,ak11759429,2015-11-06T23:20:00.561Z,"60km S of Redoubt Volcano, Alaska",earthquake
2015-10-31T00:31:52.210Z,38.1666,-118.195,4.9,1.4,ml,12,74.67,0.257,0.1129,nn,nn00517181,2015-10-31T00:56:05.631Z,"54km SE of Hawthorne, Nevada",earthquake
2015-10-31T00:31:51.733Z,36.3773,-115.9023,12.2,1,ml,7,293.58,0.289,0.086,nn,nn00517185,2015-10-31T01:14:28.858Z,"20km NNE of Pahrump, Nevada",earthquake
2015-10-31T00:26:29.590Z,37.4298333,-118.6856667,6.52,0.74,md,9,119,0.0639,0.01,nc,nc72546125,2015-11-02T17:14:11.650Z,"21km WNW of West Bishop, California",earthquake
2015-10-31T00:23:57.660Z,37.8005,-121.9636667,7.44,1.06,md,14,98,0.0626,0.03,nc,nc72546120,2015-11-07T04:20:06.370Z,"2km NNE of San Ramon, California",earthquake
2015-10-31T00:13:59.740Z,33.6518333,-116.7083333,13.67,0.37,ml,17,72,0.03346,0.06,ci,ci37266111,2015-10-31T00:30:58.240Z,"10km S of Idyllwild, California",earthquake
2015-10-30T23:48:14.000Z,62.896,-151.2143,107.6,2,ml,55,35.9999971200002,,0.54,ak,ak11759317,2015-11-05T02:47:47.485Z,"85km NW of Talkeetna, Alaska",earthquake
2015-10-30T23:46:29.000Z,60.986,-150.7262,5.3,1.8,ml,,,,0.95,ak,ak11759315,2015-11-07T02:37:20.920Z,"44km NE of Nikiski, Alaska",earthquake
2015-10-30T23:34:32.320Z,33.676,-116.7278333,14.82,0.29,ml,11,103,0.03688,0.06,ci,ci37267157,2015-10-31T00:30:20.187Z,"7km S of Idyllwild, California",earthquake
2015-10-30T23:34:24.760Z,33.4773333,-116.4848333,9.46,0.55,ml,17,142,0.08877,0.09,ci,ci37266103,2015-10-31T00:24:18.988Z,"20km ESE of Anza, California",earthquake
2015-10-30T23:33:59.620Z,37.847,-121.7986667,12.79,2.13,md,52,129,0.03666,0.09,nc,nc72546115,2015-11-10T03:35:23.309Z,"10km SW of Brentwood, California",earthquake
2015-10-30T23:29:59.000Z,59.3823,-134.4855,3.8,1.3,ml,,,,0.36,ak,ak11772825,2015-11-07T02:37:13.525Z,"47km E of Skagway, Alaska",earthquake
2015-10-30T23:29:03.750Z,37.4191667,-118.7278333,4.04,0.76,md,12,157,0.06239,0.03,nc,nc72546110,2015-11-02T17:10:09.860Z,"24km WNW of West Bishop, California",earthquake
2015-10-30T23:09:33.000Z,64.9868,-147.3729,0,1.7,ml,20,75.5999939520005,,0.39,ak,ak11759263,2015-11-05T02:47:49.543Z,"22km NNE of Badger, Alaska",earthquake
2015-10-30T23:05:00.080Z,36.0296667,-119.8203333,9.01,2.04,md,52,126,0.2,0.18,nc,nc72546105,2015-11-10T01:01:35.025Z,"12km E of Kettleman City, California",earthquake
2015-10-30T23:02:53.000Z,61.8584,-150.675,43.7,1.8,ml,50,50.3999959680003,,0.47,ak,ak11759261,2015-11-05T02:47:52.051Z,"35km WNW of Willow, Alaska",earthquake
2015-10-30T22:47:02.147Z,36.8122,-116.0078,9.6,-0.2,ml,7,289.7,0.086,0.026,nn,nn00517178,2015-10-31T00:25:28.415Z,"67km N of Pahrump, Nevada",earthquake
2015-10-30T22:40:09.270Z,41.4015,-112.1978333,3.58,0.99,md,15,95,0.159,0.12,uu,uu60128037,2015-10-31T18:29:51.420Z,"13km W of Willard, Utah",earthquake
2015-10-30T22:39:56.000Z,63.651,-146.3035,2.3,0.7,ml,,,,0.91,ak,ak11759257,2015-11-07T02:37:20.123Z,"51km SSW of Delta Junction, Alaska",earthquake
2015-10-30T22:35:24.000Z,53.8886,-163.9143,19.2,2.4,ml,17,251.999979840002,,0.42,ak,ak11772821,2015-11-05T02:47:42.865Z,"111km SSW of False Pass, Alaska",earthquake
2015-10-30T22:27:18.000Z,61.9596,-149.5859,37.6,1.8,ml,35,71.9999942400005,,0.54,ak,ak11759243,2015-11-05T02:47:04.936Z,"26km SSE of Y, Alaska",earthquake
2015-10-30T22:10:48.000Z,51.9046,-177.6478,13.2,1.4,ml,13,169.199986464001,,0.35,ak,ak11759241,2015-11-05T02:47:24.137Z,"34km E of Tanaga Volcano, Alaska",earthquake
2015-10-30T22:05:28.000Z,61.9286,-149.2279,42.7,1.6,ml,26,89.9999928000006,,0.51,ak,ak11759237,2015-11-05T02:47:52.681Z,"20km N of Fishhook, Alaska",earthquake
2015-10-30T22:00:49.000Z,60.7379,-151.912,76.2,1.8,ml,35,43.1999965440003,,0.7,ak,ak11759235,2015-11-05T02:47:22.616Z,"34km W of Nikiski, Alaska",earthquake
2015-10-30T21:59:55.000Z,63.443,-147.7911,14.7,1,ml,14,136.799989056001,,0.56,ak,ak11759236,2015-11-05T02:47:23.425Z,"58km E of Cantwell, Alaska",earthquake
2015-10-30T21:59:01.200Z,18.9899,-64.373,32,2.9,Md,6,316.8,0.61534597,0.15,pr,pr15303048,2015-10-31T06:01:41.510Z,"68km NNE of Road Town, British Virgin Islands",earthquake
2015-10-30T21:52:13.030Z,37.4938333,-118.8498333,3.44,0.83,md,9,237,0.09743,0.04,nc,nc72546095,2015-11-02T17:03:08.070Z,"20km SSE of Mammoth Lakes, California",earthquake
2015-10-30T21:48:46.000Z,59.5852,-138.8356,6.9,1.6,ml,,,,0.59,ak,ak11759191,2015-11-07T02:37:16.453Z,"50km E of Yakutat, Alaska",earthquake
2015-10-30T21:48:37.000Z,59.3609,-153.4252,0,0.1,ml,10,82.7999933760005,,0.26,ak,ak11759190,2015-11-05T02:47:53.344Z,"94km ESE of Old Iliamna, Alaska",earthquake
2015-10-30T21:48:05.600Z,28.107,53.1456,10,4.3,mb,,56,4.173,1.03,us,us200040y4,2015-10-30T23:25:59.725Z,"58km SW of Jahrom, Iran",earthquake
2015-10-30T21:43:41.390Z,-15.681,167.8406,123.28,4.8,mb,,181,0.656,0.79,us,us200040y1,2015-10-30T23:08:52.130Z,"64km NE of Norsup, Vanuatu",earthquake
2015-10-30T21:41:49.345Z,38.2075,-116.2762,0,1.4,ml,6,174.97,0.561,0.2098,nn,nn00517174,2015-10-31T00:25:18.713Z,"8km ENE of Warm Springs, Nevada",earthquake
2015-10-30T21:37:59.830Z,36.7453,-98.6647,5,3,mb_lg,,43,0.369,0.47,us,us200040xy,2015-11-02T18:41:12.260Z,"6km S of Alva, Oklahoma",earthquake
2015-10-30T21:24:13.335Z,36.7986,-116.0079,10.3,-0.1,ml,10,222.56,0.073,0.0592,nn,nn00517162,2015-10-30T22:11:27.359Z,"65km N of Pahrump, Nevada",earthquake
2015-10-30T21:18:38.000Z,57.4976,-154.7627,55.3,2.2,ml,,,,0.31,ak,ak11772813,2015-11-07T02:37:12.825Z,"47km W of Larsen Bay, Alaska",earthquake
2015-10-30T21:16:21.890Z,33.4906667,-116.4183333,13.85,1.03,ml,32,117,0.03322,0.1,ci,ci37266055,2015-10-30T22:01:56.660Z,"22km SSW of La Quinta, California",earthquake
2015-10-30T21:12:26.821Z,39.3191,-118.4912,6.6,1.1,ml,9,189.97,0.406,0.1917,nn,nn00517172,2015-10-31T00:22:08.425Z,"30km SE of Fallon, Nevada",earthquake
2015-10-30T21:08:32.500Z,37.1268333,-97.6178333,3.92,1.9,ml,18,77,0.009288,0.05,ismpkansas,ismpkansas70148813,2015-11-02T19:17:52.760Z,"10km N of Caldwell, Kansas",earthquake
2015-10-30T21:07:09.000Z,61.3284,-146.6351,14.8,1.2,ml,22,46.7999962560003,,0.46,ak,ak11759147,2015-11-05T02:46:24.629Z,"26km NW of Valdez, Alaska",earthquake
2015-10-30T21:05:47.244Z,36.8117,-116.005,9.6,-0.2,ml,7,283.86,0.085,0.0293,nn,nn00517171,2015-10-30T22:30:09.850Z,"66km N of Pahrump, Nevada",earthquake
2015-10-30T20:57:32.000Z,63.192,-151.4102,2.9,1,ml,,,,0.53,ak,ak11759146,2015-11-05T02:46:26.096Z,"117km NW of Talkeetna, Alaska",earthquake
2015-10-30T20:52:20.000Z,51.751,-176.4952,58.9,1.9,ml,15,194.399984448001,,0.33,ak,ak11772810,2015-11-05T02:47:41.348Z,"18km SE of Adak, Alaska",earthquake
2015-10-30T20:48:11.690Z,33.8676667,-117.5008333,-0.54,1.65,ml,40,48,0.05075,0.22,ci,ci37266039,2015-11-05T19:56:17.803Z,"2km ESE of Home Gardens, California",quarry blast
2015-10-30T20:47:03.000Z,59.8839,-140.7066,9,1.4,ml,35,179.999985600001,,0.58,ak,ak11759144,2015-11-05T02:47:04.290Z,"66km NW of Yakutat, Alaska",earthquake
2015-10-30T20:42:10.000Z,38.523,-122.4525,15.17,1.59,md,14,159,0.1211,0.08,nc,nc72546085,2015-11-07T03:49:55.330Z,"1km SE of Deer Park, California",earthquake
2015-10-30T20:38:12.200Z,33.4691667,-116.494,13.33,1.34,ml,47,79,0.07863,0.14,ci,ci37266023,2015-10-30T21:00:20.620Z,"19km ESE of Anza, California",earthquake
2015-10-30T20:33:06.067Z,39.3201,-119.9841,4.7,0.7,ml,15,67.29,0.049,0.1625,nn,nn00517148,2015-10-31T00:18:56.812Z,"7km N of Incline Village, Nevada",earthquake
2015-10-30T20:20:20.270Z,36.0892,-97.5724,5.21,3.8,mb_lg,,31,0.307,0.51,us,us200040xa,2015-11-01T19:06:06.040Z,"15km N of Crescent, Oklahoma",earthquake
2015-10-30T20:11:34.796Z,36.7041,-116.2785,7.1,0.1,ml,10,245.28,0.058,0.0876,nn,nn00517146,2015-10-30T20:28:56.647Z,"48km ESE of Beatty, Nevada",earthquake
2015-10-30T20:11:12.000Z,60.1871,-141.3674,0,1.2,ml,13,169.199986464001,,0.25,ak,ak11772808,2015-11-05T02:47:40.632Z,"60km ENE of Cape Yakataga, Alaska",earthquake
2015-10-30T20:08:01.000Z,60.426,-147.7018,1.1,1.6,ml,16,129.599989632001,,0.52,ak,ak11772807,2015-11-05T02:47:39.981Z,"66km SE of Whittier, Alaska",earthquake
2015-10-30T20:03:54.041Z,38.1954,-116.2656,4.4,2.6,ml,7,120.09,0.556,0.1941,nn,nn00517142,2015-10-31T16:01:32.040Z,"9km E of Warm Springs, Nevada",earthquake
2015-10-30T20:03:49.050Z,37.0613,-97.526,6.14,2.6,ml,,106,0.062,1.11,us,us200040wn,2015-10-31T15:55:34.361Z,"7km ENE of Caldwell, Kansas",earthquake
2015-10-30T20:00:31.210Z,-30.0804,-66.5701,26.78,4.7,mb,,54,2.332,1.3,us,us200040wh,2015-10-31T15:43:49.666Z,"39km NW of Chamical, Argentina",earthquake
2015-10-30T19:52:31.000Z,62.9506,-149.4187,79.6,1.9,ml,,,,0.66,ak,ak11759140,2015-11-05T02:46:25.452Z,"54km SSW of Cantwell, Alaska",earthquake
2015-10-30T19:51:42.760Z,33.8506667,-117.4918333,-0.55,1.34,ml,46,68,0.05117,0.19,ci,ci37265999,2015-10-30T20:13:22.576Z,"4km SE of Home Gardens, California",quarry blast
2015-10-30T19:45:32.859Z,40.4003,-119.4407,12.4,2.7,ml,10,71.98,0.543,0.1594,nn,nn00517140,2015-10-31T15:13:10.040Z,"20km SSW of Gerlach-Empire, Nevada",earthquake
2015-10-30T19:28:21.000Z,64.4607,-149.7307,24.3,2.2,ml,,,,0.59,ak,ak11759051,2015-11-05T02:46:27.417Z,"32km WSW of North Nenana, Alaska",earthquake
2015-10-30T19:20:49.320Z,-23.5628,179.9497,509.85,4.5,mb,,53,5.97,0.77,us,us200040vy,2015-10-31T14:42:59.729Z,"South of the Fiji Islands",earthquake
2015-10-30T19:17:43.810Z,18.9286667,-155.5436667,40.347,2.06,md,30,247,0.1279,0.08,hv,hv61083881,2015-11-06T00:37:02.400Z,"27km ESE of Hawaiian Ocean View, Hawaii",earthquake
2015-10-30T19:17:23.915Z,41.8614,-119.6339,11,2.3,ml,8,77.14,0.152,0.1727,nn,nn00517138,2015-10-30T19:34:59.843Z,"69km ESE of Lakeview, Oregon",earthquake
2015-10-30T19:07:35.000Z,64.4388,-149.7187,23.7,1.9,ml,41,53.9999956800003,,0.49,ak,ak11759048,2015-11-05T02:47:03.452Z,"32km WSW of North Nenana, Alaska",earthquake
2015-10-30T19:05:20.640Z,33.4773333,-116.8923333,2.82,0.73,ml,27,66,0.1259,0.17,ci,ci37265983,2015-10-30T19:53:35.494Z,"5km NNW of Aguanga, California",earthquake
2015-10-30T18:56:31.140Z,18.9205,-65.2353,33.65,2.8,md,,253,0.618,0.22,us,us2000410s,2015-10-31T14:10:53.553Z,"68km N of Culebra, Puerto Rico",earthquake
2015-10-30T18:52:44.540Z,38.828,-122.8508333,1.61,1.46,md,15,81,0.04566,0.05,nc,nc72546005,2015-11-07T03:12:38.180Z,"9km NW of The Geysers, California",earthquake
2015-10-30T18:41:32.912Z,39.2081,-120.0706,9.9,0,ml,7,96,0.043,0.1463,nn,nn00517166,2015-10-31T00:12:38.471Z,"3km SSW of Tahoe Vista, California",earthquake
2015-10-30T18:33:18.910Z,46.6135,-119.8071667,7.821,0.42,md,5,240,0.03104,0.03,uw,uw60116308,2015-11-01T18:19:53.470Z,"11km SE of Desert Aire, Washington",earthquake
2015-10-30T18:33:04.420Z,46.6098333,-119.805,7.681,0.45,md,5,229,0.02971,0.04,uw,uw61085582,2015-11-01T18:18:49.390Z,"11km SE of Desert Aire, Washington",earthquake
2015-10-30T18:27:47.454Z,39.3512,-114.4821,12.4,1.4,ml,4,229.88,0.371,0.1865,nn,nn00517164,2015-10-31T00:12:32.836Z,"26km ESE of McGill, Nevada",earthquake
2015-10-30T18:27:41.430Z,33.7161667,-116.7635,15.81,0.8,ml,30,105,0.04142,0.14,ci,ci37265927,2015-10-30T18:50:06.815Z,"5km WSW of Idyllwild, California",earthquake
2015-10-30T18:02:00.000Z,51.4267,-176.1089,15.3,2.1,ml,10,277.199977824002,,0.24,ak,ak11772803,2015-11-05T02:47:55.427Z,"63km SE of Adak, Alaska",earthquake
